0.0244 	1.02 	1 	0.213425 	-0.00347235 	0
0.0244 	1.04 	1 	0.332339 	-0.00527509 	0
0.0244 	1.06 	1 	0.444642 	-0.00601261 	0
0.0244 	1.09 	1 	0.613098 	-0.00711889 	0
0.0244 	1.11 	1 	0.683812 	-0.00658023 	0
0.0244 	1.14 	1 	0.719633 	-0.00404237 	0
0.0244 	1.16 	1 	0.740372 	-0.00319172 	0
0.0244 	1.19 	1 	0.767214 	-0.00265458 	0
0.0244 	1.21 	1 	0.785109 	-0.00229648 	0
0.0244 	1.23 	1 	0.801741 	-0.00209649 	0
0.0244 	1.26 	1 	0.81998 	-0.00265014 	0
0.0244 	1.28 	1 	0.831574 	-0.00298653 	0
0.0244 	1.31 	1 	0.846766 	-0.00329916 	0
0.0244 	1.33 	1 	0.856893 	-0.00350757 	0
0.0244 	1.36 	1 	0.871119 	-0.00377 	0
0.0244 	1.38 	1 	0.87919 	-0.00386372 	0
0.0244 	1.41 	1 	0.890697 	-0.00397784 	0
0.0244 	1.43 	1 	0.897648 	-0.00406489 	0
0.0244 	1.45 	1 	0.904598 	-0.00415195 	0
0.0244 	1.48 	1 	0.914772 	-0.0042848 	0
0.0244 	1.5 	1 	0.920578 	-0.00438216 	0
0.0244 	1.53 	1 	0.929041 	-0.00448171 	0
0.0244 	1.55 	1 	0.933991 	-0.00453629 	0
0.0244 	1.58 	1 	0.941416 	-0.00461816 	0
0.0244 	1.6 	1 	0.946366 	-0.00467274 	0
0.0244 	1.63 	1 	0.952457 	-0.00473296 	0
0.0244 	1.65 	1 	0.956475 	-0.00474995 	0
0.0244 	1.67 	1 	0.959728 	-0.00474302 	0
0.0244 	1.7 	1 	0.964608 	-0.00473262 	0
0.0244 	1.72 	1 	0.967861 	-0.00472569 	0
0.0244 	1.75 	1 	0.971707 	-0.00468408 	0
0.0244 	1.77 	1 	0.974114 	-0.00462814 	0
0.0244 	1.8 	1 	0.976868 	-0.00453592 	0
0.0244 	1.82 	1 	0.978606 	-0.00447348 	0
0.0244 	1.85 	1 	0.981213 	-0.00437983 	0
0.0244 	1.87 	1 	0.982261 	-0.00431003 	0
0.0244 	1.89 	1 	0.98329 	-0.00422472 	0
0.0244 	1.92 	1 	0.984278 	-0.004088 	0
0.0244 	1.94 	1 	0.984768 	-0.00399652 	0
0.0244 	1.97 	1 	0.985504 	-0.0038593 	0
0.0244 	1.99 	1 	0.985589 	-0.00376494 	0
0.0244 	2.02 	1 	0.985485 	-0.00360424 	0
0.0244 	2.04 	1 	0.984901 	-0.00349567 	0
0.0244 	2.07 	1 	0.983806 	-0.00333467 	0
0.0244 	2.09 	1 	0.983076 	-0.00322733 	0
0.0244 	2.12 	1 	0.981328 	-0.00306639 	0
0.0244 	2.14 	1 	0.979931 	-0.00294805 	0
0.0244 	2.16 	1 	0.978008 	-0.00283085 	0
0.0244 	2.19 	1 	0.974422 	-0.00266147 	0
0.0244 	2.21 	1 	0.972031 	-0.00254854 	0
0.0244 	2.24 	1 	0.967731 	-0.00237888 	0
0.0244 	2.26 	1 	0.964354 	-0.0022594 	0
0.0244 	2.29 	1 	0.958535 	-0.00209431 	0
0.0244 	2.31 	1 	0.954188 	-0.00199863 	0
0.0244 	2.34 	1 	0.947667 	-0.00185512 	0
0.0244 	2.36 	1 	0.94286 	-0.00176655 	0
0.0244 	2.38 	1 	0.937538 	-0.00168345 	0
0.0244 	2.41 	1 	0.929109 	-0.00153383 	0
0.0244 	2.43 	1 	0.922927 	-0.00141761 	0
0.0244 	2.46 	1 	0.913654 	-0.00124327 	0
0.0244 	2.48 	1 	0.907274 	-0.00111835 	0
0.0244 	2.51 	1 	0.896663 	-0.000881158 	0
0.0244 	2.53 	1 	0.88925 	-0.000721676 	0
0.0244 	2.55 	1 	0.880943 	-0.000570833 	0
0.0244 	2.58 	1 	0.868483 	-0.000344567 	0
0.0244 	2.6 	1 	0.860175 	-0.000193724 	0
0.0244 	2.63 	1 	0.845829 	3.58301e-05 	0
0.0244 	2.65 	1 	0.83618 	0.000193601 	0
0.0244 	2.68 	1 	0.818426 	0.000482612 	0
0.0244 	2.7 	1 	0.806589 	0.000675287 	0
0.0244 	2.73 	1 	0.78834 	0.00097396 	0
0.0244 	2.75 	1 	0.774255 	0.00121056 	0
0.0244 	2.78 	1 	0.75152 	0.00155048 	0
0.0244 	2.8 	1 	0.731665 	0.00172577 	0
0.0244 	2.82 	1 	0.711811 	0.00190106 	0
0.0244 	2.85 	1 	0.68203 	0.00216399 	0
0.0244 	2.87 	1 	0.65683 	0.00228159 	0
0.0244 	2.9 	1 	0.616463 	0.00243788 	0
0.0244 	2.92 	1 	0.512403 	0.00205554 	0
0.0244 	2.95 	1 	0.356312 	0.00148203 	0
0.0244 	2.96 	1 	0.304282 	0.00129086 	0
1 	0.017 	1 	-0.0199258 	0.0019782 	0
1 	0.0413 	1 	-0.048408 	0.00480587 	0
1 	0.0609 	1 	-0.0713813 	0.00708662 	0
1 	0.0849 	1 	-0.0995118 	0.00987938 	0
1 	0.112 	1 	-0.131276 	0.0130329 	0
1 	0.134 	1 	-0.143801 	0.0152724 	0
1 	0.16 	1 	-0.135966 	0.0173719 	0
1 	0.183 	1 	-0.129035 	0.0192291 	0
1 	0.207 	1 	-0.121802 	0.0211671 	0
1 	0.233 	1 	-0.113967 	0.0232666 	0
1 	0.256 	1 	-0.106908 	0.0249575 	0
1 	0.281 	1 	-0.0988409 	0.0262831 	0
1 	0.305 	1 	-0.0910966 	0.0275557 	0
1 	0.331 	1 	-0.082707 	0.0289344 	0
1 	0.355 	1 	-0.0749628 	0.030207 	0
1 	0.378 	1 	-0.0674739 	0.0313297 	0
1 	0.404 	1 	-0.0585016 	0.0318686 	0
1 	0.429 	1 	-0.0498744 	0.0323868 	0
1 	0.452 	1 	-0.0419373 	0.0328635 	0
1 	0.476 	1 	-0.0336552 	0.033361 	0
1 	0.502 	1 	-0.0245667 	0.0338165 	0
1 	0.525 	1 	-0.0152946 	0.0333335 	0
