0.0625 	1e-06 	1 	0.000989075
0.1875 	1e-06 	1 	0.00133017
0.3125 	1e-06 	1 	0.00178474
0.4375 	1e-06 	1 	0.00223726
0.5625 	1e-06 	1 	0.0026931
0.6875 	1e-06 	1 	0.00316122
0.8125 	1e-06 	1 	0.00364789
0.9375 	1e-06 	1 	0.00415339
1.0625 	1e-06 	1 	0.00466989
1.1875 	1e-06 	1 	0.00518912
1.3125 	1e-06 	1 	0.00570558
1.4375 	1e-06 	1 	0.00621404
1.5625 	1e-06 	1 	0.00670941
1.6875 	1e-06 	1 	0.00718719
1.8125 	1e-06 	1 	0.0076441
1.9375 	1e-06 	1 	0.00807911
2.0625 	1e-06 	1 	0.00849547
2.1875 	1e-06 	1 	0.0088888
2.3125 	1e-06 	1 	0.00924064
2.4375 	1e-06 	1 	0.00953925
2.5625 	1e-06 	1 	0.0097853
2.6875 	1e-06 	1 	0.00998151
2.8125 	1e-06 	1 	0.0101305
2.9375 	1e-06 	1 	0.0102349
3.0625 	1e-06 	1 	0.010298
3.1875 	1e-06 	1 	0.0103234
3.3125 	1e-06 	1 	0.0103152
3.4375 	1e-06 	1 	0.0102771
3.5625 	1e-06 	1 	0.010213
3.6875 	1e-06 	1 	0.010126
3.8125 	1e-06 	1 	0.0100183
3.9375 	1e-06 	1 	0.00989195
4.0625 	1e-06 	1 	0.0097496
4.1875 	1e-06 	1 	0.00959421
4.3125 	1e-06 	1 	0.00942933
4.4375 	1e-06 	1 	0.00925834
4.5625 	1e-06 	1 	0.00908408
4.6875 	1e-06 	1 	0.00891155
4.8125 	1e-06 	1 	0.00874968
4.9375 	1e-06 	1 	0.00861356
5.0625 	1e-06 	1 	0.00851087
5.1875 	1e-06 	1 	0.00842834
5.3125 	1e-06 	1 	0.00835135
5.4375 	1e-06 	1 	0.00827571
5.5625 	1e-06 	1 	0.00820046
5.6875 	1e-06 	1 	0.00812544
5.8125 	1e-06 	1 	0.00805072
5.9375 	1e-06 	1 	0.00797642
6.0625 	1e-06 	1 	0.00790265
6.1875 	1e-06 	1 	0.00782952
6.3125 	1e-06 	1 	0.00775714
6.4375 	1e-06 	1 	0.0076856
6.5625 	1e-06 	1 	0.00761498
6.6875 	1e-06 	1 	0.00754538
6.8125 	1e-06 	1 	0.00747684
6.9375 	1e-06 	1 	0.00740943
7.0625 	1e-06 	1 	0.00734319
7.1875 	1e-06 	1 	0.00727817
7.3125 	1e-06 	1 	0.00721438
7.4375 	1e-06 	1 	0.00715186
7.5625 	1e-06 	1 	0.0070906
7.6875 	1e-06 	1 	0.00703061
7.8125 	1e-06 	1 	0.0069719
7.9375 	1e-06 	1 	0.00691447
8.0625 	1e-06 	1 	0.0068583
8.1875 	1e-06 	1 	0.00680338
8.3125 	1e-06 	1 	0.00674969
8.4375 	1e-06 	1 	0.00669723
8.5625 	1e-06 	1 	0.00664596
8.6875 	1e-06 	1 	0.00659588
8.8125 	1e-06 	1 	0.00654694
8.9375 	1e-06 	1 	0.00649914
9.0625 	1e-06 	1 	0.00645245
9.1875 	1e-06 	1 	0.00640683
9.3125 	1e-06 	1 	0.00636227
9.4375 	1e-06 	1 	0.00631874
9.5625 	1e-06 	1 	0.0062762
9.6875 	1e-06 	1 	0.00623465
9.8125 	1e-06 	1 	0.00619404
9.9375 	1e-06 	1 	0.00615435
10.0625 	1e-06 	1 	0.00611557
10.1875 	1e-06 	1 	0.00607766
10.3125 	1e-06 	1 	0.00604059
10.4375 	1e-06 	1 	0.00600435
10.5625 	1e-06 	1 	0.00596891
10.6875 	1e-06 	1 	0.00593425
10.8125 	1e-06 	1 	0.00590034
10.9375 	1e-06 	1 	0.00586717
11.0625 	1e-06 	1 	0.00583471
11.1875 	1e-06 	1 	0.00580295
11.3125 	1e-06 	1 	0.00577186
11.4375 	1e-06 	1 	0.00574142
11.5625 	1e-06 	1 	0.00571162
11.6875 	1e-06 	1 	0.00568244
11.8125 	1e-06 	1 	0.00565386
11.9375 	1e-06 	1 	0.00562586
12.0625 	1e-06 	1 	0.00559844
12.1875 	1e-06 	1 	0.00557156
12.3125 	1e-06 	1 	0.00554523
12.4375 	1e-06 	1 	0.00551943
12.5625 	1e-06 	1 	0.00549414
12.6875 	1e-06 	1 	0.00546935
12.8125 	1e-06 	1 	0.00544506
12.9375 	1e-06 	1 	0.00542124
13.0625 	1e-06 	1 	0.0053979
13.1875 	1e-06 	1 	0.00537501
13.3125 	1e-06 	1 	0.00535258
13.4375 	1e-06 	1 	0.00533058
13.5625 	1e-06 	1 	0.00530903
13.6875 	1e-06 	1 	0.0052879
13.8125 	1e-06 	1 	0.00526721
13.9375 	1e-06 	1 	0.00524695
14.0625 	1e-06 	1 	0.00522712
14.1875 	1e-06 	1 	0.00520775
14.3125 	1e-06 	1 	0.00518885
14.4375 	1e-06 	1 	0.0051705
14.5625 	1e-06 	1 	0.00515281
14.6875 	1e-06 	1 	0.00513605
14.8125 	1e-06 	1 	0.00512098
