0.0244 	1.02 	1 	0.00730261
0.0244 	1.04 	1 	0.00800802
0.0244 	1.06 	1 	0.00861224
0.0244 	1.09 	1 	0.00951857
0.0244 	1.11 	1 	0.00980271
0.0244 	1.14 	1 	0.0096812
0.0244 	1.16 	1 	0.00954134
0.0244 	1.19 	1 	0.00925885
0.0244 	1.21 	1 	0.00907052
0.0244 	1.23 	1 	0.00884359
0.0244 	1.26 	1 	0.00829652
0.0244 	1.28 	1 	0.00794814
0.0244 	1.31 	1 	0.00749541
0.0244 	1.33 	1 	0.0071936
0.0244 	1.36 	1 	0.00677223
0.0244 	1.38 	1 	0.00653731
0.0244 	1.41 	1 	0.00620053
0.0244 	1.43 	1 	0.00599403
0.0244 	1.45 	1 	0.00578753
0.0244 	1.48 	1 	0.00548386
0.0244 	1.5 	1 	0.00530501
0.0244 	1.53 	1 	0.00504279
0.0244 	1.55 	1 	0.00488284
0.0244 	1.58 	1 	0.00464293
0.0244 	1.6 	1 	0.00448299
0.0244 	1.63 	1 	0.00426939
0.0244 	1.65 	1 	0.00412828
0.0244 	1.67 	1 	0.00400594
0.0244 	1.7 	1 	0.00382244
0.0244 	1.72 	1 	0.0037001
0.0244 	1.75 	1 	0.00354068
0.0244 	1.77 	1 	0.00343836
0.0244 	1.8 	1 	0.00331601
0.0244 	1.82 	1 	0.003238
0.0244 	1.85 	1 	0.00312099
0.0244 	1.87 	1 	0.00306729
0.0244 	1.89 	1 	0.0030145
0.0244 	1.92 	1 	0.00295841
0.0244 	1.94 	1 	0.00292801
0.0244 	1.97 	1 	0.00288242
0.0244 	1.99 	1 	0.00286834
0.0244 	2.02 	1 	0.00285685
0.0244 	2.04 	1 	0.00286869
0.0244 	2.07 	1 	0.00289469
0.0244 	2.09 	1 	0.00291202
0.0244 	2.12 	1 	0.00296234
0.0244 	2.14 	1 	0.00300472
0.0244 	2.16 	1 	0.00306318
0.0244 	2.19 	1 	0.00317228
0.0244 	2.21 	1 	0.00324501
0.0244 	2.24 	1 	0.00337612
0.0244 	2.26 	1 	0.00347935
0.0244 	2.29 	1 	0.00365439
0.0244 	2.31 	1 	0.0037836
0.0244 	2.34 	1 	0.00397741
0.0244 	2.36 	1 	0.00411967
0.0244 	2.38 	1 	0.00427659
0.0244 	2.41 	1 	0.00453417
0.0244 	2.43 	1 	0.00473332
0.0244 	2.46 	1 	0.00503206
0.0244 	2.48 	1 	0.00524121
0.0244 	2.51 	1 	0.00560811
0.0244 	2.53 	1 	0.00587
0.0244 	2.55 	1 	0.00617634
0.0244 	2.58 	1 	0.00663584
0.0244 	2.6 	1 	0.00694218
0.0244 	2.63 	1 	0.00749352
0.0244 	2.65 	1 	0.00786531
0.0244 	2.68 	1 	0.00853273
0.0244 	2.7 	1 	0.00897769
0.0244 	2.73 	1 	0.00965847
0.0244 	2.75 	1 	0.0101641
0.0244 	2.78 	1 	0.0107889
0.0244 	2.8 	1 	0.0108127
0.0244 	2.82 	1 	0.0108366
0.0244 	2.85 	1 	0.0108724
0.0244 	2.87 	1 	0.0104232
0.0244 	2.9 	1 	0.00973463
0.0244 	2.92 	1 	0.00949842
0.0244 	2.95 	1 	0.00914409
0.0244 	2.96 	1 	0.00902599
1 	0.017 	1 	0.0046026
1 	0.0413 	1 	0.00487756
1 	0.0609 	1 	0.00509934
1 	0.0849 	1 	0.0053709
1 	0.112 	1 	0.00567755
1 	0.134 	1 	0.00598281
1 	0.16 	1 	0.00643974
1 	0.183 	1 	0.00684395
1 	0.207 	1 	0.00726573
1 	0.233 	1 	0.00772265
1 	0.256 	1 	0.00807608
1 	0.281 	1 	0.00830383
1 	0.305 	1 	0.00852247
1 	0.331 	1 	0.00875933
1 	0.355 	1 	0.00897797
1 	0.378 	1 	0.00917348
1 	0.404 	1 	0.00928888
1 	0.429 	1 	0.00939984
1 	0.452 	1 	0.00950192
1 	0.476 	1 	0.00960844
1 	0.502 	1 	0.00972605
1 	0.525 	1 	0.00985365
1 	0.55 	1 	0.00999235
1 	0.575 	1 	0.010131
1 	0.599 	1 	0.0102642
1 	0.623 	1 	0.0103973
1 	0.648 	1 	0.0108022
1 	0.673 	1 	0.0112302
1 	0.697 	1 	0.0116411
1 	0.721 	1 	0.0120519
1 	0.746 	1 	0.0124799
1 	0.77 	1 	0.0133081
1 	0.795 	1 	0.0142576
1 	0.819 	1 	0.0151692
1 	0.844 	1 	0.0161187
1 	0.868 	1 	0.0170303
1 	0.892 	1 	0.0173918
1 	0.917 	1 	0.0175324
1 	0.942 	1 	0.017673
1 	0.966 	1 	0.017808
1 	0.991 	1 	0.0179487
1 	1.01 	1 	0.0175918
1 	1.04 	1 	0.0163693
1 	1.06 	1 	0.0155544
1 	1.09 	1 	0.0143319
1 	1.11 	1 	0.013517
1 	1.14 	1 	0.0124128
1 	1.16 	1 	0.0117554
1 	1.19 	1 	0.0107694
1 	1.21 	1 	0.0101121
1 	1.24 	1 	0.00912613
1 	1.26 	1 	0.00862297
1 	1.28 	1 	0.00827397
1 	1.31 	1 	0.00775048
1 	1.33 	1 	0.00740148
1 	1.36 	1 	0.00687799
1 	1.38 	1 	0.00656324
1 	1.41 	1 	0.00624519
1 	1.43 	1 	0.00603316
1 	1.45 	1 	0.00582113
1 	1.48 	1 	0.00550308
1 	1.5 	1 	0.00529105
1 	1.53 	1 	0.00505423
1 	1.55 	1 	0.00489635
1 	1.58 	1 	0.00465953
1 	1.6 	1 	0.00450165
1 	1.63 	1 	0.00427562
1 	1.65 	1 	0.0041609
1 	1.67 	1 	0.00404619
1 	1.7 	1 	0.00387411
1 	1.72 	1 	0.00375939
1 	1.75 	1 	0.00358732
1 	1.77 	1 	0.00351813
1 	1.8 	1 	0.00341436
1 	1.82 	1 	0.00334518
1 	1.85 	1 	0.0032414
1 	1.87 	1 	0.00317222
1 	1.89 	1 	0.00313654
1 	1.92 	1 	0.00309978
1 	1.94 	1 	0.00307528
1 	1.97 	1 	0.00303852
1 	1.99 	1 	0.00301402
1 	2.02 	1 	0.00302366
1 	2.04 	1 	0.00304557
1 	2.07 	1 	0.00307842
1 	2.09 	1 	0.00310032
1 	2.11 	1 	0.00312222
1 	2.14 	1 	0.0031976
1 	2.16 	1 	0.0032762
1 	2.19 	1 	0.00339411
1 	2.21 	1 	0.00347271
1 	2.24 	1 	0.00359062
1 	2.26 	1 	0.00370172
1 	2.29 	1 	0.0039171
1 	2.31 	1 	0.00406069
1 	2.33 	1 	0.00420428
1 	2.36 	1 	0.00441966
1 	2.38 	1 	0.00458138
1 	2.41 	1 	0.00490553
1 	2.43 	1 	0.00512163
1 	2.46 	1 	0.00544578
1 	2.48 	1 	0.00566188
1 	2.51 	1 	0.00602442
1 	2.53 	1 	0.00631728
1 	2.55 	1 	0.00661015
1 	2.58 	1 	0.00704945
1 	2.6 	1 	0.00734232
1 	2.63 	1 	0.00779139
1 	2.65 	1 	0.00812334
1 	2.68 	1 	0.00862128
1 	2.7 	1 	0.00895323
1 	2.73 	1 	0.00945116
1 	2.75 	1 	0.00978312
1 	2.77 	1 	0.00977637
1 	2.8 	1 	0.00976625
1 	2.82 	1 	0.0097595
1 	2.85 	1 	0.00974938
1 	2.87 	1 	0.00974264
1 	2.9 	1 	0.00952403
1 	2.92 	1 	0.00935049
1 	2.95 	1 	0.00909019
1 	2.96 	1 	0.00900342
2.02 	0.0212 	1 	0.00839561
2.02 	0.0373 	1 	0.0089077
2.02 	0.0616 	1 	0.00968062
2.02 	0.0861 	1 	0.0104599
2.02 	0.11 	1 	0.0113907
2.02 	0.134 	1 	0.0129765
2.02 	0.159 	1 	0.0144095
2.02 	0.183 	1 	0.0156153
2.02 	0.208 	1 	0.0168713
2.02 	0.232 	1 	0.0180523
2.02 	0.257 	1 	0.019005
2.02 	0.28 	1 	0.0198241
2.02 	0.306 	1 	0.0206434
2.02 	0.33 	1 	0.0213998
2.02 	0.355 	1 	0.0221876
2.02 	0.379 	1 	0.0228307
2.02 	0.403 	1 	0.0234587
2.02 	0.428 	1 	0.0240306
2.02 	0.453 	1 	0.0246026
2.02 	0.477 	1 	0.0251517
2.02 	0.502 	1 	0.0256444
2.02 	0.526 	1 	0.0261113
2.02 	0.551 	1 	0.026512
2.02 	0.574 	1 	0.0268806
2.02 	0.6 	1 	0.0272973
2.02 	0.622 	1 	0.027561
2.02 	0.648 	1 	0.0278608
2.02 	0.673 	1 	0.0280295
2.02 	0.697 	1 	0.0281915
2.02 	0.721 	1 	0.0283535
2.02 	0.746 	1 	0.0283855
2.02 	0.77 	1 	0.0283693
2.02 	0.795 	1 	0.0281043
2.02 	0.818 	1 	0.0278605
2.02 	0.844 	1 	0.0275849
2.02 	0.868 	1 	0.0271407
2.02 	0.893 	1 	0.0265244
2.02 	0.917 	1 	0.0256042
2.02 	0.943 	1 	0.0245743
2.02 	0.966 	1 	0.0236633
2.02 	0.991 	1 	0.0224736
2.02 	1.01 	1 	0.0213794
2.02 	1.04 	1 	0.0196662
2.02 	1.06 	1 	0.0185272
2.02 	1.09 	1 	0.0168188
2.02 	1.11 	1 	0.0156779
2.02 	1.14 	1 	0.0139609
2.02 	1.16 	1 	0.0130176
2.02 	1.19 	1 	0.0117026
2.02 	1.21 	1 	0.0108259
2.02 	1.23 	1 	0.00994921
2.02 	1.26 	1 	0.00901513
2.02 	1.28 	1 	0.00847867
2.02 	1.31 	1 	0.00780242
2.02 	1.33 	1 	0.00735158
2.02 	1.36 	1 	0.00671566
2.02 	1.38 	1 	0.00642617
2.02 	1.41 	1 	0.00603668
2.02 	1.43 	1 	0.00580677
2.02 	1.46 	1 	0.0054619
2.02 	1.48 	1 	0.00523199
2.02 	1.5 	1 	0.00505932
2.02 	1.53 	1 	0.00481355
2.02 	1.55 	1 	0.00466727
2.02 	1.58 	1 	0.00444784
2.02 	1.6 	1 	0.00430156
2.02 	1.63 	1 	0.00411731
2.02 	1.65 	1 	0.00400452
2.02 	1.67 	1 	0.00390781
2.02 	1.7 	1 	0.00376275
2.02 	1.72 	1 	0.00366604
2.02 	1.75 	1 	0.0035451
2.02 	1.77 	1 	0.00347249
2.02 	1.8 	1 	0.00339323
2.02 	1.82 	1 	0.00334039
2.02 	1.85 	1 	0.00326113
2.02 	1.87 	1 	0.00322491
2.02 	1.9 	1 	0.00318368
2.02 	1.92 	1 	0.00317241
2.02 	1.94 	1 	0.00316113
2.02 	1.97 	1 	0.00314421
2.02 	1.99 	1 	0.00314367
2.02 	2.02 	1 	0.00315887
2.02 	2.04 	1 	0.00319325
2.02 	2.07 	1 	0.00324483
2.02 	2.09 	1 	0.00327921
2.02 	2.11 	1 	0.00332016
2.02 	2.14 	1 	0.00341099
2.02 	2.16 	1 	0.00349482
2.02 	2.19 	1 	0.00363225
2.02 	2.21 	1 	0.00372387
2.02 	2.24 	1 	0.00387782
2.02 	2.26 	1 	0.00400237
2.02 	2.29 	1 	0.00422087
2.02 	2.31 	1 	0.00437714
2.02 	2.34 	1 	0.00461154
2.02 	2.36 	1 	0.00477605
2.02 	2.38 	1 	0.00496529
2.02 	2.41 	1 	0.00526935
2.02 	2.43 	1 	0.00548557
2.02 	2.46 	1 	0.00580991
2.02 	2.48 	1 	0.00602613
2.02 	2.51 	1 	0.00638942
2.02 	2.53 	1 	0.00663796
2.02 	2.55 	1 	0.00689272
2.02 	2.58 	1 	0.00727486
2.02 	2.6 	1 	0.00752962
2.02 	2.63 	1 	0.00792031
2.02 	2.65 	1 	0.00817569
2.02 	2.68 	1 	0.00852966
2.02 	2.7 	1 	0.00876564
2.02 	2.73 	1 	0.0091196
2.02 	2.75 	1 	0.00931896
2.02 	2.77 	1 	0.00951835
2.02 	2.8 	1 	0.00947536
2.02 	2.82 	1 	0.00944671
2.02 	2.85 	1 	0.00940372
2.02 	2.87 	1 	0.00920185
2.02 	2.9 	1 	0.00884454
2.02 	2.92 	1 	0.00871288
2.02 	2.95 	1 	0.00851537
2.02 	2.96 	1 	0.00844954
3 	0.021 	1 	0.011217
3 	0.041 	1 	0.0121129
3 	0.0614 	1 	0.0130266
3 	0.0862 	1 	0.0141375
3 	0.111 	1 	0.0152484
3 	0.135 	1 	0.0165755
3 	0.161 	1 	0.0183957
3 	0.184 	1 	0.0200059
3 	0.21 	1 	0.0218261
3 	0.229 	1 	0.0231562
3 	0.257 	1 	0.0249232
3 	0.28 	1 	0.0258988
3 	0.306 	1 	0.0270016
3 	0.329 	1 	0.0279772
3 	0.352 	1 	0.0289527
3 	0.378 	1 	0.0300088
3 	0.405 	1 	0.0307335
3 	0.428 	1 	0.0313508
3 	0.452 	1 	0.0319949
3 	0.476 	1 	0.032639
3 	0.503 	1 	0.0333143
3 	0.526 	1 	0.0335532
3 	0.55 	1 	0.0338025
3 	0.575 	1 	0.0340622
3 	0.6 	1 	0.0343219
3 	0.624 	1 	0.0345712
3 	0.649 	1 	0.0343591
3 	0.672 	1 	0.0341458
3 	0.697 	1 	0.0339141
3 	0.721 	1 	0.0336916
3 	0.746 	1 	0.0334598
3 	0.769 	1 	0.0328159
3 	0.796 	1 	0.0319536
3 	0.819 	1 	0.031219
3 	0.843 	1 	0.0304525
3 	0.868 	1 	0.0296541
3 	0.893 	1 	0.0284792
3 	0.917 	1 	0.0272108
3 	0.942 	1 	0.0258896
3 	0.965 	1 	0.0246741
3 	0.991 	1 	0.0233
3 	1.01 	1 	0.0222246
3 	1.04 	1 	0.0204254
3 	1.06 	1 	0.019226
3 	1.09 	1 	0.0174268
3 	1.11 	1 	0.0162274
3 	1.14 	1 	0.0146319
3 	1.16 	1 	0.013704
3 	1.19 	1 	0.0123123
3 	1.21 	1 	0.0113844
3 	1.24 	1 	0.00999264
3 	1.26 	1 	0.00927396
3 	1.28 	1 	0.00876444
3 	1.31 	1 	0.00800017
3 	1.33 	1 	0.00749065
3 	1.36 	1 	0.00672638
3 	1.38 	1 	0.0062827
3 	1.41 	1 	0.00591344
3 	1.43 	1 	0.00566726
3 	1.45 	1 	0.00542108
3 	1.48 	1 	0.00505182
3 	1.5 	1 	0.00480564
3 	1.53 	1 	0.00460628
3 	1.55 	1 	0.00447337
3 	1.58 	1 	0.00427401
3 	1.6 	1 	0.0041411
3 	1.63 	1 	0.00395604
3 	1.65 	1 	0.00388036
3 	1.67 	1 	0.00380467
3 	1.7 	1 	0.00369114
3 	1.72 	1 	0.00361545
3 	1.75 	1 	0.00350192
3 	1.77 	1 	0.00346817
3 	1.8 	1 	0.00341756
3 	1.82 	1 	0.00338381
3 	1.85 	1 	0.00333319
3 	1.87 	1 	0.00329944
3 	1.89 	1 	0.00329513
3 	1.92 	1 	0.00330338
3 	1.94 	1 	0.00330887
3 	1.97 	1 	0.00331712
3 	1.99 	1 	0.00332262
3 	2.02 	1 	0.00337621
3 	2.04 	1 	0.00342706
3 	2.07 	1 	0.00350332
3 	2.09 	1 	0.00355417
3 	2.12 	1 	0.00363043
3 	2.14 	1 	0.00372264
3 	2.16 	1 	0.00382863
3 	2.19 	1 	0.00398761
3 	2.21 	1 	0.0040936
3 	2.24 	1 	0.00425259
3 	2.26 	1 	0.00438652
3 	2.29 	1 	0.00462935
3 	2.31 	1 	0.00479123
3 	2.34 	1 	0.00503406
3 	2.36 	1 	0.00519594
3 	2.38 	1 	0.00536771
3 	2.41 	1 	0.00566983
3 	2.43 	1 	0.00587124
3 	2.46 	1 	0.00617336
3 	2.48 	1 	0.00637477
3 	2.51 	1 	0.00667984
3 	2.53 	1 	0.00688716
3 	2.55 	1 	0.00709448
3 	2.58 	1 	0.00740545
3 	2.6 	1 	0.00761277
3 	2.63 	1 	0.00791134
3 	2.65 	1 	0.00806906
3 	2.68 	1 	0.00830563
3 	2.7 	1 	0.00846334
3 	2.73 	1 	0.00869991
3 	2.75 	1 	0.00885763
3 	2.78 	1 	0.00877556
3 	2.8 	1 	0.00872085
3 	2.82 	1 	0.00866614
3 	2.85 	1 	0.00858408
3 	2.87 	1 	0.00852937
3 	2.9 	1 	0.00837501
3 	2.92 	1 	0.00826246
3 	2.95 	1 	0.00809364
3 	2.96 	1 	0.00803737
4.02 	0.0203 	1 	0.00981576
4.02 	0.0383 	1 	0.0106702
4.02 	0.0616 	1 	0.0117762
4.02 	0.0862 	1 	0.012944
4.02 	0.111 	1 	0.0144049
4.02 	0.135 	1 	0.0166809
4.02 	0.159 	1 	0.0186464
4.02 	0.184 	1 	0.0204612
4.02 	0.207 	1 	0.0221307
