0.087 	0 	6.43726e-18 	0 	0 	0
0.087 	0 	0.00307303 	31.8249 	-0.0035985 	-0.107885
0.087 	0 	0.00676067 	37.1079 	-0.0257559 	-0.285845
0.087 	0 	0.0111858 	40.5438 	-0.0435266 	-0.474398
0.087 	0 	0.016496 	42.272 	-0.0539993 	-0.514621
0.087 	0 	0.0258864 	41.6713 	-0.0629311 	-0.544747
0.087 	0 	0.0355765 	37.7236 	-0.0814098 	-0.690324
0.087 	0 	0.0454632 	26.4747 	-0.118987 	-0.497965
0.087 	0 	0.0558555 	9.60261 	-0.110443 	-0.311182
0.087 	0 	0.0627805 	1.8579 	-0.0853072 	-0.705022
0.087 	0 	0.0666175 	-2.12287 	-0.0753535 	-0.95457
0.087 	0 	0.0773141 	-7.15863 	-0.0603965 	-1.61058
0.087 	0 	0.087487 	-9.92279 	-0.0274307 	-1.74611
0.087 	0 	0.0887317 	-10.0927 	-0.0248922 	-1.73416
0.087 	0 	0.100063 	-11.3544 	0.0201382 	-1.5902
0.087 	0 	0.106254 	-11.7488 	0.00330339 	-1.43397
0.087 	0 	0.112497 	-11.9 	0.0113587 	-1.24675
0.087 	0 	0.118748 	-11.9009 	0.0115912 	-1.03549
0.087 	0 	0.124998 	-11.7942 	0.00997157 	-0.796942
0.087 	0 	0.131249 	-11.6111 	0.00516511 	-0.542117
0.087 	0 	0.137499 	-11.3655 	-0.00165332 	-0.270875
0.087 	0 	0.137689 	-11.3578 	-0.00187885 	-0.262417
0.087 	0 	0.143749 	-11.0725 	-0.00926247 	0.00964362
0.087 	0 	0.149999 	-10.7306 	-0.0197946 	0.29729
0.087 	0 	0.156248 	-10.3534 	-0.0323919 	0.583288
0.087 	0 	0.162498 	-9.97568 	-0.0541486 	0.859829
0.087 	0 	0.164677 	-9.80032 	-0.0479412 	0.957662
0.087 	0 	0.168747 	-9.51165 	-0.0551108 	1.13475
0.087 	0 	0.174996 	-9.04625 	-0.0657381 	1.38902
0.087 	0 	0.181245 	-8.55069 	-0.0755939 	1.62072
0.087 	0 	0.187494 	-8.02329 	-0.0844468 	1.82539
0.087 	0 	0.193744 	-7.46246 	-0.092195 	2.00795
0.087 	0 	0.200016 	-6.86716 	-0.0989108 	2.14561
0.087 	0 	0.206513 	-6.20112 	-0.104423 	2.2548
0.087 	0 	0.213675 	-5.44338 	-0.109152 	2.30777
0.087 	0 	0.220189 	-4.67294 	-0.112502 	2.31413
0.087 	0 	0.226489 	-3.87494 	-0.114864 	2.26752
0.087 	0 	0.232761 	-3.02092 	-0.116489 	2.16949
0.087 	0 	0.239029 	-2.09388 	-0.11747 	2.0162
0.087 	0 	0.245294 	-1.08437 	-0.119371 	1.80256
0.087 	0 	0.251554 	0.0739925 	-0.11745 	1.51446
0.087 	0 	0.25781 	1.37159 	-0.1173 	1.15231
0.087 	0 	0.264064 	2.89774 	-0.113659 	0.697469
0.087 	0 	0.270316 	4.69019 	-0.109099 	0.152455
0.087 	0 	0.276567 	6.82391 	-0.101424 	-0.480325
0.087 	0 	0.282815 	9.31748 	-0.0894736 	-1.18036
0.087 	0 	0.287099 	11.1798 	-0.0792202 	-1.67965
0.087 	0 	0.28906 	12.2033 	-0.0721524 	-1.9328
0.087 	0 	0.295306 	15.561 	-0.0499789 	-2.73394
0.087 	0 	0.301553 	19.4659 	-0.0245879 	-3.56704
0.087 	0 	0.307801 	23.9363 	0.00190681 	-4.39596
0.087 	0 	0.314093 	29.1145 	0.0252525 	-5.21565
0.087 	0 	0.320559 	34.9695 	0.0336248 	-5.96716
0.087 	0 	0.327219 	39.803 	0.0119012 	-6.47352
0.087 	0 	0.333839 	42.0571 	-0.0552539 	-6.65055
0.087 	0 	0.340241 	42.7672 	-0.0114345 	-6.63577
0.087 	0 	0.346517 	42.9932 	-0.0101368 	-6.55137
0.087 	0 	0.352761 	43.0661 	-0.0115976 	-6.4475
0.087 	0 	0.359005 	43.0743 	-0.0676656 	-6.31687
0.087 	0 	0.365249 	43.056 	-0.0192332 	-6.19955
0.087 	0 	0.371493 	43.0105 	-0.0185462 	-6.06263
0.087 	0 	0.377738 	42.9438 	-0.023306 	-5.92049
0.087 	0 	0.383983 	42.8909 	-0.0612058 	-5.75953
0.087 	0 	0.391765 	42.797 	-0.0236989 	-5.59528
0.087 	0 	0.399213 	42.7086 	-0.0256364 	-5.41465
0.087 	0 	0.401231 	42.6801 	-0.026972 	-5.33894
0.087 	0 	0.40546 	42.6506 	-0.0267461 	-5.27248
0.087 	0 	0.417951 	42.5479 	-0.0259455 	-4.97485
0.087 	0 	0.429961 	42.458 	-0.0214793 	-4.70393
0.087 	0 	0.44145 	42.3781 	-0.0131461 	-4.44995
0.087 	0 	0.453955 	42.2909 	0.0525602 	-4.21303
0.087 	0 	0.466459 	42.2355 	-0.0160902 	-3.94606
0.087 	0 	0.478961 	42.1607 	-0.00426993 	-3.72225
0.087 	0 	0.491463 	42.1266 	-0.0141874 	-3.50068
0.087 	0 	0.499039 	42.1128 	-0.0162352 	-3.40109
