-2.60590	 112.00000	 5.65750	 0.00540	 -0.09180	 4.37660	 0.24980	 1.20210	 -0.16150	 -0.07540	0.00310	 -0.47670	 0.06480	 0.00230	 0.08650	 0.96580	 0.00480	 0.00030	 6.25990	 -0.00130	-0.00540	 -1.09966	 0.00384	 -0.00295	 0.00038	 -0.92961	 0.15446	 0.03287	 -0.00566	 0.02771	1.54646	 0.64664	 0.00275	 -0.00273	 -0.01502	 5.50931
-2.60590	 127.00000	 6.18900	 0.00030	 -0.10860	 4.74590	 0.25890	 1.28530	 -0.19770	 -0.06640	0.00070	 -0.53310	 0.05140	 -0.00370	 0.09290	 1.05960	 0.00540	 0.00530	 6.00560	 -0.00420	-0.01930	 -0.20287	 0.00414	 -0.00307	 0.00016	 -1.00528	 0.17835	 0.02688	 -0.00121	 0.03143	1.30955	 0.76362	 0.00790	 -0.00788	 -0.04517	 5.73418
-2.60590	 147.00000	 7.03370	 0.00060	 -0.14170	 5.50620	 0.28090	 1.45020	 -0.27510	 -0.06810	-0.00300	 -0.55230	 0.14730	 0.00120	 0.11340	 1.14330	 0.02650	 -0.02890	 6.21000	 -0.01440	-0.07090	 0.62479	 0.00476	 -0.00271	 0.00039	 -1.15412	 0.22120	 0.02410	 0.00470	 0.03801	1.02102	 0.97941	 0.02666	 -0.02604	 -0.12698	 4.87570
-2.60590	 173.00000	 7.68930	 -0.01980	 -0.16900	 6.04670	 0.31320	 1.57880	 -0.34730	 -0.11650	0.00160	 -0.47640	 -0.01440	 -0.00460	 0.12720	 1.31450	 0.04410	 0.01580	 5.58890	 -0.01620	-0.11650	 -0.26396	 0.00523	 -0.00205	 -0.00062	 -1.25908	 0.25237	 0.03771	 -0.00228	 0.04375	0.90180	 1.10889	 0.03612	 -0.03386	 -0.12728	 3.75884
-2.60590	 207.00000	 8.50020	 -0.02790	 -0.19970	 6.56110	 0.34120	 1.71420	 -0.42140	 -0.05410	-0.00490	 -0.42860	 0.30830	 0.00340	 0.12820	 1.37340	 0.02780	 -0.01380	 4.16900	 -0.01900	-0.05420	 0.66620	 0.00567	 -0.00177	 0.00108	 -1.34583	 0.28164	 0.01613	 0.00641	 0.04891	0.80963	 1.23514	 0.04526	 -0.04424	 -0.14815	 3.34906
-2.60590	 251.00000	 9.40950	 -0.03730	 -0.23360	 7.09810	 0.41530	 1.90780	 -0.53790	 -0.09430	0.00420	 -0.21710	 0.21470	 0.00300	 0.10540	 1.41050	 0.09970	 -0.02890	 2.67640	 -0.02930	0.00550	 -0.44736	 0.00620	 -0.00056	 0.00086	 -1.42213	 0.31329	 0.02563	 -0.00472	 0.05710	0.77205	 1.29525	 0.19973	 -0.12265	 -0.27788	 2.26567
-2.60590	 308.00000	 10.22990	 -0.04130	 -0.24920	 7.35110	 0.51150	 2.09680	 -0.65600	 -0.10000	-0.01060	 0.03050	 0.22430	 0.00490	 0.08970	 1.31280	 0.07560	 -0.05400	 1.40200	 -0.05770	-0.05600	 0.92574	 0.00656	 0.00018	 0.00063	 -1.39545	 0.33830	 0.02547	 0.01024	 0.06588	0.77962	 1.28267	 -1.19215	 -0.70780	 -0.64230	 0.90746
-2.60590	 383.00000	 11.11080	 -0.05470	 -0.24950	 7.33010	 0.69320	 2.31420	 -0.75850	 -0.07910	-0.01570	 0.38850	 0.24090	 -0.00070	 0.03160	 1.36380	 0.06470	 -0.02490	 -0.07900	 -0.12390	0.00780	 1.18578	 0.00680	 0.00116	 0.00087	 -1.28640	 0.33649	 0.01921	 0.01240	 0.07339	0.91371	 1.09444	 -0.37625	 -0.31459	 -3.91992	 12.46057
-2.60590	 480.00000	 11.95370	 -0.06150	 -0.27640	 6.84790	 0.83350	 2.44340	 -0.82070	 -0.06180	-0.01230	 0.72040	 0.03530	 0.01130	 -0.07710	 0.96920	 0.07580	 -0.03230	 -1.34530	 -0.06050	0.05060	 0.85864	 0.00666	 0.00264	 0.00035	 -1.32459	 0.34352	 0.01511	 0.00862	 0.08107	1.01548	 0.98475	 -0.08223	 -0.08352	 -0.77640	 9.29598
-2.60590	 608.00000	 12.65200	 -0.06710	 -0.25510	 6.30940	 0.98960	 2.56810	 -0.82160	 -0.02940	-0.00900	 0.79280	 0.06220	 0.00160	 -0.10610	 0.74980	 0.12530	 -0.07870	 -0.61270	 -0.04880	0.09520	 0.62761	 0.00650	 0.00320	 0.00058	 -1.15509	 0.32880	 0.00730	 0.00565	 0.08327	1.20441	 0.83028	 -0.05614	 -0.06080	 -0.45989	 7.56408
