-1.30290	 96.00000	 4.94050	 0.01550	 -1.23210	 3.77020	 0.19310	 1.61660	 -0.13500	 -0.55790	0.02430	 -0.34580	 -0.66000	 -0.01230	 0.03710	 1.10860	 -0.00120	 0.06700	 5.96880	 0.00560	-1.41740	 -10.20397	 0.00370	 -0.00223	 -0.01364	 -14.00322	 0.15822	 0.22598	 -0.04349	 0.02458	1.40775	 0.71036	 -0.01640	 0.01619	 0.14327	 8.84726
-1.30290	 130.00000	 6.31530	 -0.01080	 -1.61050	 5.13990	 0.22970	 2.09690	 -0.21590	 -0.72840	0.04020	 -0.47000	 -0.83850	 -0.01430	 0.08250	 1.32480	 -0.01820	 0.11140	 7.36510	 0.02080	-1.88210	 -10.54753	 0.00495	 -0.00228	 -0.01334	 -14.30639	 0.19870	 0.22187	 -0.05792	 0.02941	1.04594	 0.95608	 -0.04450	 0.04422	 0.24842	 5.61748
-1.30290	 174.00000	 7.72210	 -0.01630	 -1.97130	 6.44460	 0.28590	 2.67670	 -0.29440	 -0.90250	0.05770	 -0.39530	 -0.53260	 -0.02740	 0.10280	 1.57520	 0.02710	 0.08410	 6.92470	 0.00140	-2.36730	 -11.08895	 0.00624	 -0.00142	 -0.01133	 -14.32063	 0.21689	 0.21729	 -0.06596	 0.03189	0.95300	 1.04932	 -0.00382	 0.00353	 0.01316	 3.72433
-1.30290	 231.00000	 8.91200	 -0.00800	 -2.26030	 7.27870	 0.39860	 3.07990	 -0.41310	 -0.92970	0.07460	 -0.21960	 0.01520	 -0.02540	 0.04260	 1.29640	 0.11080	 -0.00650	 5.42420	 -0.00610	-2.01420	 -10.23648	 0.00713	 -0.00039	 -0.00685	 -14.23152	 0.24253	 0.19636	 -0.06733	 0.03902	0.94954	 1.05314	 0.05309	 -0.02480	 -0.12299	 4.95930
-1.30290	 306.00000	 10.23900	 -0.00280	 -2.59500	 7.99440	 0.55120	 3.57070	 -0.58120	 -0.91680	0.09670	 0.12740	 0.73800	 -0.00280	 -0.00720	 1.11640	 0.12540	 -0.11890	 2.22350	 -0.05000	-2.59790	 -9.44634	 0.00803	 0.00061	 -0.00560	 -14.22174	 0.27687	 0.17160	 -0.06893	 0.04863	0.93552	 1.06892	 -0.24655	 -0.27970	 -6.47225	 23.13989
-1.30290	 403.00000	 11.52040	 -0.03710	 -2.85540	 7.27110	 0.76620	 3.85560	 -0.81500	 -0.60670	0.10070	 0.46420	 0.48130	 0.04300	 -0.05490	 0.76750	 0.15860	 -0.19570	 -0.31680	 -0.01490	-2.16080	 -7.04367	 0.00789	 0.00186	 -0.00501	 -13.92057	 0.34529	 0.11459	 -0.05859	 0.06905	0.93303	 1.07178	 -0.02451	 -0.03037	 -0.21367	 7.03440
-1.30290	 531.00000	 12.24320	 -0.03970	 -3.03080	 6.92170	 1.00980	 4.11260	 -0.87530	 -0.40280	0.13600	 0.76650	 0.62230	 0.07700	 -0.18190	 0.43840	 0.18610	 -0.33080	 -0.94140	 -0.04460	-1.79500	 -8.83173	 0.00799	 0.00275	 -0.00331	 -13.90403	 0.33108	 0.07550	 -0.06674	 0.07355	1.13998	 0.87721	 -0.04912	 -0.05654	 -0.22579	 3.99323
-1.30290	 697.00000	 12.87760	 -0.06450	 -3.15900	 6.52700	 1.23650	 4.30660	 -0.89600	 -0.13450	0.11540	 0.91170	 0.06050	 0.06220	 -0.23800	 0.02910	 0.25250	 -0.27720	 -1.36090	 -0.03000	-1.60370	 -7.33899	 0.00800	 0.00342	 -0.00447	 -13.78304	 0.31539	 0.02537	 -0.05001	 0.07485	1.36872	 0.73061	 -0.02645	 -0.03171	 -0.12195	 3.84571
-1.30290	 913.00000	 13.59180	 -0.07660	 -3.25380	 6.19870	 1.40920	 4.38230	 -0.85720	 0.09180	0.05050	 0.85330	 -0.25210	 0.05530	 -0.39710	 -0.23650	 0.23650	 -0.25280	 -1.42960	 0.09140	-1.27520	 -3.37155	 0.00795	 0.00359	 -0.00447	 -13.46292	 0.29003	 -0.01761	 -0.02032	 0.07162	1.64111	 0.60934	 0.07738	 0.10322	 0.22797	 2.20852
-1.30290	 1195.00000	 14.07600	 -0.07500	 -3.29090	 6.12770	 1.57040	 4.55030	 -0.88390	 0.35860	-0.02240	 0.64730	 -0.49880	 0.02910	 -0.38880	 -0.33860	 0.22220	 -0.14690	 -1.29290	 0.02670	-1.56010	 1.45169	 0.00812	 0.00266	 -0.00603	 -13.15911	 0.28494	 -0.06791	 0.00838	 0.07219	1.77610	 0.56303	 0.02979	 0.03901	 0.06848	 1.75532
