-0.81430	 135.00000	 6.78560	 0.06680	 -1.79340	 5.63600	 0.27630	 3.86570	 -0.26230	 -0.69730	0.05560	 -0.60230	 -0.96850	 -0.02580	 0.13380	 2.72240	 -0.03880	 0.10900	 9.32470	 0.01220	-6.20160	 -11.96790	 0.00650	 -0.00235	 -0.02684	 -14.80448	 0.21019	 0.14939	 -0.05380	 0.02742	1.03048	 0.97042	 -0.01940	 0.02021	 0.08953	 4.42923
-0.81430	 150.00000	 7.11990	 0.04810	 -1.94600	 6.16670	 0.29730	 4.10500	 -0.30920	 -0.82860	0.05780	 -0.70000	 -1.11420	 -0.05040	 0.15570	 3.08720	 -0.12270	 0.10910	 9.74200	 -0.00100	-6.80970	 -10.58833	 0.00703	 -0.00284	 -0.02752	 -15.28664	 0.22836	 0.16469	 -0.05232	 0.02976	0.94514	 1.05804	 0.00121	 -0.00141	 -0.00611	 4.34253
-0.81430	 170.00000	 7.85120	 0.02910	 -2.17120	 6.91490	 0.33410	 4.65480	 -0.39710	 -0.91340	0.08350	 -0.73600	 -0.91880	 -0.05090	 0.19170	 3.42950	 -0.15930	 0.12380	 9.62960	 -0.00410	-8.60440	 -11.87484	 0.00792	 -0.00276	 -0.02933	 -15.45845	 0.26126	 0.16100	 -0.06696	 0.03409	0.82334	 1.21456	 0.00456	 -0.00544	 -0.02067	 3.79668
-0.81430	 196.00000	 8.64380	 0.02940	 -2.38680	 7.54220	 0.40210	 5.35850	 -0.48750	 -0.87020	0.08310	 -0.62410	 -0.61730	 -0.04710	 0.16790	 3.47100	 -0.03320	 0.05580	 8.52710	 0.00780	-9.70910	 -9.67374	 0.00885	 -0.00178	 -0.02844	 -15.43635	 0.27994	 0.13688	 -0.05661	 0.03718	0.81309	 1.22987	 -0.01201	 0.01248	 0.04473	 3.58400
-0.81430	 230.00000	 9.44490	 0.01660	 -2.60910	 8.27960	 0.45800	 6.00320	 -0.58100	 -0.86850	0.09960	 -0.43280	 0.15350	 -0.06850	 0.16930	 3.78050	 -0.03510	 0.03020	 7.24120	 -0.01930	-10.32060	 -9.72758	 0.00980	 -0.00121	 -0.02532	 -15.44251	 0.29836	 0.12319	 -0.06007	 0.03999	0.77696	 1.28706	 0.03961	 -0.04445	 -0.10568	 2.37756
-0.81430	 274.00000	 10.27260	 -0.01410	 -2.83820	 8.72260	 0.56200	 6.62390	 -0.67530	 -0.70580	0.10320	 -0.25000	 0.30720	 -0.09220	 0.10780	 3.17470	 -0.01760	 -0.06090	 6.27700	 -0.03820	-10.95590	 -8.68877	 0.01058	 -0.00070	 -0.02462	 -15.44486	 0.30500	 0.09285	 -0.05349	 0.04294	0.82267	 1.21555	 0.12492	 -0.15242	 -0.26930	 1.76678
-0.81430	 331.00000	 11.10590	 -0.03030	 -3.03820	 9.09850	 0.72890	 7.18820	 -0.77010	 -0.63590	0.12340	 0.18050	 0.33350	 -0.12090	 0.07470	 2.72450	 0.00140	 -0.08380	 5.38250	 -0.09260	-11.81400	 -9.10362	 0.01132	 0.00019	 -0.02487	 -15.29985	 0.29904	 0.07863	 -0.05391	 0.04584	0.93458	 1.07000	 -1.03695	 -0.51300	 -0.65158	 1.27013
-0.81430	 406.00000	 11.73830	 -0.02820	 -3.25410	 9.05380	 0.92240	 7.66800	 -0.85780	 -0.36010	0.09170	 0.47050	 0.45010	 -0.07310	 -0.05280	 2.10020	 0.14190	 -0.15380	 4.06490	 -0.10390	-11.22290	 -6.10182	 0.01173	 0.00105	 -0.02242	 -15.49448	 0.29683	 0.04322	 -0.03448	 0.04889	1.06922	 0.93526	 -0.20433	 -0.21142	 -1.15221	 5.44979
-0.81430	 503.00000	 12.59270	 -0.05870	 -3.39010	 9.23690	 1.07800	 8.19410	 -0.91550	 -0.01900	0.07280	 0.69530	 0.18880	 -0.03290	 -0.14730	 1.39050	 0.25660	 -0.30430	 3.96070	 -0.09590	-11.37910	 -4.54656	 0.01231	 0.00169	 -0.02211	 -15.06746	 0.29013	 0.00218	 -0.02449	 0.04962	1.17379	 0.85194	 -0.11203	 -0.12940	 -0.63540	 4.91049
-0.81430	 631.00000	 13.31180	 -0.09750	 -3.51000	 9.38240	 1.36290	 8.56980	 -0.98120	 0.22650	0.04490	 0.99050	 0.08200	 -0.01790	 -0.26370	 0.69530	 0.35740	 -0.50310	 2.94340	 -0.14300	-10.59730	 -2.62004	 0.01284	 0.00228	 -0.01989	 -14.77131	 0.27439	 -0.02526	 -0.01314	 0.05085	1.38756	 0.72069	 -0.11868	 -0.13580	 -0.54104	 3.98403
-0.81430	 797.00000	 13.71980	 -0.09260	 -3.60400	 9.04800	 1.63290	 8.70180	 -0.96060	 0.46650	0.02580	 0.86730	 -0.42240	 -0.06980	 -0.30900	 0.20740	 0.83410	 -0.38660	 1.93280	 -0.03080	-10.30520	 -1.53849	 0.01289	 0.00314	 -0.02032	 -14.71828	 0.24991	 -0.05257	 -0.00684	 0.04958	1.69926	 0.58849	 -0.01844	 -0.02560	 -0.09723	 3.79847
-0.81430	 1013.00000	 13.91850	 -0.11070	 -3.74770	 8.89720	 1.95470	 9.34980	 -0.97200	 0.67120	-0.08860	 0.83390	 -0.25720	 -0.16890	 -0.35330	 0.93330	 0.74810	 -0.31230	 2.97870	 -0.13740	-11.53840	 5.20825	 0.01343	 0.00261	 -0.02160	 -15.07007	 0.23308	 -0.07359	 0.02072	 0.04831	2.00271	 0.49932	 -0.09511	 -0.12265	 -0.35087	 2.86082
-0.81430	 1295.00000	 14.55000	 -0.15720	 -3.76970	 9.30090	 2.27400	 9.76970	 -1.04280	 1.00720	-0.19020	 0.98030	 -0.21130	 -0.32220	 -0.48690	 -0.01100	 0.88920	 -0.47670	 1.46060	 -0.22700	-11.73810	 10.33675	 0.01419	 0.00281	 -0.02097	 -14.52515	 0.22675	 -0.10566	 0.04035	 0.04966	2.14528	 0.46614	 -0.13820	 -0.17151	 -0.38880	 2.26685
-0.81430	 1664.00000	 14.83420	 -0.21170	 -3.78830	 9.41500	 2.73860	 9.73910	 -1.02580	 1.25190	-0.32250	 1.15910	 -0.78720	 -0.50220	 -0.68020	 -0.19360	 1.25660	 -0.30950	 1.23070	 -0.38880	-11.86270	 17.45256	 0.01456	 0.00338	 -0.02191	 -14.32578	 0.20202	 -0.13074	 0.06245	 0.04912	2.54682	 0.39265	 -0.19182	 -0.22743	 -0.45984	 2.02193
-0.81430	 2144.00000	 15.17640	 -0.22750	 -3.81730	 9.55130	 3.18390	 9.95270	 -1.11480	 1.69500	-0.47620	 1.12630	 -1.19030	 -0.78990	 -0.80450	 -1.18760	 1.57930	 -0.29290	 -0.29190	 -0.93970	-12.77330	 23.13032	 0.01509	 0.00284	 -0.02372	 -14.11865	 0.20216	 -0.17385	 0.08459	 0.05343	2.62644	 0.38074	 -0.53214	 -0.48444	 -0.83347	 1.72049
-0.81430	 2770.00000	 15.43880	 -0.27310	 -3.66830	 9.86730	 3.69560	 10.17580	 -1.21340	 2.03720	-0.59670	 1.29840	 -0.08120	 -1.48480	 -1.07020	 -1.37210	 2.05900	 -0.19820	 -0.76310	 -0.73460	-12.72160	 26.18605	 0.01579	 0.00403	 -0.02195	 -13.36579	 0.20094	 -0.20331	 0.09730	 0.05696	2.73307	 0.36589	 -0.28008	 -0.30178	 -0.40136	 1.32995
-0.81430	 3587.00000	 16.05650	 -0.32530	 -3.39270	 10.11840	 4.32530	 10.32110	 -1.32920	 2.43510	-0.84210	 1.19120	 -1.09400	 -2.04400	 -1.78420	 -3.39860	 2.34350	 0.20670	 -2.60650	 -0.69830	-15.92800	 32.35585	 0.01647	 0.00418	 -0.02808	 -11.93097	 0.20092	 -0.23829	 0.12604	 0.06354	2.74884	 0.36379	 -0.24619	 -0.26563	 -0.25737	 0.96893
-0.81430	 4652.00000	 16.51450	 -0.31210	 -2.91540	 10.22980	 4.93140	 9.72260	 -1.73990	 2.66930	-0.97530	 1.28260	 -1.81690	 -2.26500	 -2.01300	 -4.55690	 2.36010	 0.49230	 -3.98420	 -0.19760	-11.42320	 29.27279	 0.01655	 0.00505	 -0.02272	 -10.01160	 0.24497	 -0.26765	 0.14085	 0.08016	2.47237	 0.40447	 -0.05736	 -0.07356	 -0.06521	 0.88643
-0.81430	 6041.00000	 16.80210	 -0.37880	 -2.56650	 11.23570	 5.76940	 9.99020	 -2.05950	 3.16690	-1.10120	 1.98760	 -2.41480	 -3.74200	 -3.36850	 -6.17640	 3.07290	 1.18900	 -5.90320	 0.61310	-12.52420	 28.13310	 0.01795	 0.00766	 -0.02524	 -8.68473	 0.25580	 -0.29891	 0.14505	 0.08651	2.47039	 0.40479	 0.10806	 0.16753	 0.12177	 0.72688
