TITLE     = "on"
variables="x/c","y/c","u/Uinf","v/Uinf","uu/Uinf^2","vv/Uinf^2","uv/Uinf^2"
 1.200971961E+00 1.656192243E-01 1.034126759E+00 -4.801722616E-02 1.400662470E-03 1.240014681E-03 -3.433484235E-04
 1.200971961E+00 1.633295566E-01 1.033443332E+00 -4.705719650E-02 1.367521472E-03 1.220497652E-03 -4.091975861E-04
 1.200971961E+00 1.608490944E-01 1.032101870E+00 -4.619413242E-02 1.352136722E-03 1.229503192E-03 -4.899854539E-04
 1.200971961E+00 1.585594118E-01 1.031244993E+00 -4.665057734E-02 1.363467774E-03 1.289659645E-03 -5.418155924E-04
 1.200971961E+00 1.560789347E-01 1.030378699E+00 -4.721011594E-02 1.437107800E-03 1.406086143E-03 -5.852609174E-04
 1.200971961E+00 1.537892818E-01 1.028285861E+00 -4.681329429E-02 1.577125862E-03 1.547521562E-03 -6.645051762E-04
 1.200971961E+00 1.513088048E-01 1.024881363E+00 -4.557586834E-02 1.709684613E-03 1.673757914E-03 -7.854872965E-04
 1.200971961E+00 1.490191370E-01 1.022542119E+00 -4.487407207E-02 1.816028845E-03 1.803061343E-03 -9.163010982E-04
 1.200971961E+00 1.465386748E-01 1.021552444E+00 -4.443933442E-02 1.991690369E-03 1.962578855E-03 -1.040719682E-03
 1.200971961E+00 1.442489922E-01 1.019694686E+00 -4.387904331E-02 2.271209378E-03 2.126016654E-03 -1.166216680E-03
 1.200971961E+00 1.417685300E-01 1.017716527E+00 -4.333008453E-02 2.600309206E-03 2.223264193E-03 -1.278242678E-03
 1.200971961E+00 1.394788623E-01 1.015675902E+00 -4.354615882E-02 3.019113559E-03 2.249175450E-03 -1.370269689E-03
 1.200971961E+00 1.369983852E-01 1.014446974E+00 -4.442638904E-02 3.565897699E-03 2.296306426E-03 -1.448383671E-03
 1.200971961E+00 1.347087175E-01 1.012457967E+00 -4.536988586E-02 4.057873506E-03 2.376090037E-03 -1.435408718E-03
 1.200971961E+00 1.322282553E-01 1.011023045E+00 -4.672670737E-02 4.306612536E-03 2.453834983E-03 -1.283507678E-03
 1.200971961E+00 1.299385726E-01 1.009204388E+00 -4.733332247E-02 4.368898924E-03 2.611840609E-03 -1.115794061E-03
 1.200971961E+00 1.274581105E-01 1.007456422E+00 -4.743092507E-02 4.375657998E-03 2.916285302E-03 -1.055291737E-03
 1.200971961E+00 1.251684427E-01 1.006179214E+00 -4.698349535E-02 4.465612117E-03 3.274553921E-03 -1.118852058E-03
 1.200971961E+00 1.226879731E-01 1.004202843E+00 -4.690396041E-02 4.748201929E-03 3.590720473E-03 -1.276110997E-03
 1.200971961E+00 1.203983054E-01 1.001437545E+00 -4.776939005E-02 5.166685209E-03 3.908058628E-03 -1.465016394E-03
 1.200971961E+00 1.179178357E-01 9.969884157E-01 -4.897121340E-02 5.594462622E-03 4.280406050E-03 -1.623424585E-03
 1.200971961E+00 1.156281680E-01 9.924112558E-01 -5.020023137E-02 5.998060107E-03 4.646155983E-03 -1.753713819E-03
 1.200971961E+00 1.131476909E-01 9.871079326E-01 -5.220005661E-02 6.398841739E-03 4.921479151E-03 -1.867504790E-03
 1.200971961E+00 1.108580306E-01 9.816365838E-01 -5.438442156E-02 6.833761465E-03 5.133374128E-03 -1.925645629E-03
 1.200971961E+00 1.083775535E-01 9.746540785E-01 -5.587072298E-02 7.419990841E-03 5.408030003E-03 -1.953542465E-03
 1.200971961E+00 1.060878858E-01 9.671660066E-01 -5.639277399E-02 8.214170113E-03 5.783794913E-03 -2.050870331E-03
 1.200971961E+00 1.036074162E-01 9.592367411E-01 -5.737448111E-02 9.120513685E-03 6.199168041E-03 -2.310571726E-03
 1.200971961E+00 1.013177484E-01 9.517490864E-01 -5.874899030E-02 1.016301755E-02 6.710818037E-03 -2.835076535E-03
 1.200971961E+00 9.883727878E-02 9.433529973E-01 -6.048398837E-02 1.139301714E-02 7.407343946E-03 -3.563780105E-03
 1.200971961E+00 9.654761106E-02 9.342927933E-01 -6.129344180E-02 1.265804470E-02 8.159581572E-03 -4.226572346E-03
 1.200971961E+00 9.406713396E-02 9.225341082E-01 -6.305144727E-02 1.387495268E-02 8.806871250E-03 -4.778425675E-03
 1.200971961E+00 9.177747369E-02 9.107136726E-01 -6.395058334E-02 1.527931821E-02 9.421983734E-03 -5.427466705E-03
 1.200971961E+00 8.929700404E-02 8.984777927E-01 -6.423878670E-02 1.705221832E-02 1.010099798E-02 -6.167507265E-03
 1.200971961E+00 8.700732887E-02 8.869764209E-01 -6.313482672E-02 1.903684810E-02 1.079669129E-02 -6.845266093E-03
 1.200971961E+00 8.452685922E-02 8.739550710E-01 -6.247557700E-02 2.103420906E-02 1.148945559E-02 -7.528598886E-03
 1.200971961E+00 8.223719895E-02 8.604829907E-01 -6.139508635E-02 2.284584753E-02 1.217903383E-02 -8.359293453E-03
 1.200971961E+00 7.975672185E-02 8.469790220E-01 -6.099664420E-02 2.435880527E-02 1.273884531E-02 -9.251816198E-03
 1.200971961E+00 7.727624476E-02 8.347215652E-01 -6.012167409E-02 2.566268481E-02 1.303405873E-02 -9.955707937E-03
 1.200971961E+00 7.498658448E-02 8.233269453E-01 -6.029029191E-02 2.690534107E-02 1.313070394E-02 -1.040213183E-02
 1.200971961E+00 7.250610739E-02 8.111289740E-01 -6.053231284E-02 2.790049836E-02 1.324674301E-02 -1.076741889E-02
 1.200971961E+00 7.021643966E-02 8.004537821E-01 -6.073338538E-02 2.821982466E-02 1.351259090E-02 -1.105822623E-02
 1.200971961E+00 6.773597002E-02 7.901363969E-01 -6.021089479E-02 2.796927653E-02 1.391061861E-02 -1.105805393E-02
 1.200971961E+00 6.544630229E-02 7.807452679E-01 -6.000713632E-02 2.750778012E-02 1.431464031E-02 -1.074436959E-02
 1.200971961E+00 6.296583265E-02 7.715111375E-01 -5.920731276E-02 2.690448798E-02 1.462728437E-02 -1.040396467E-02
 1.200971961E+00 6.067616493E-02 7.634013891E-01 -5.866795033E-02 2.635218017E-02 1.501714904E-02 -1.031682733E-02
 1.200971961E+00 5.819569528E-02 7.557783127E-01 -5.758251250E-02 2.603664808E-02 1.568920165E-02 -1.045343466E-02
 1.200971961E+00 5.590602756E-02 7.482802868E-01 -5.651430413E-02 2.574715205E-02 1.652513258E-02 -1.059235539E-02
 1.200971961E+00 5.342555791E-02 7.382560372E-01 -5.553629994E-02 2.525596134E-02 1.725967228E-02 -1.066539623E-02
 1.200971961E+00 5.113589019E-02 7.275741100E-01 -5.435433611E-02 2.479395457E-02 1.775294729E-02 -1.080273557E-02
 1.200971961E+00 4.865541309E-02 7.157461643E-01 -5.172777548E-02 2.476687357E-02 1.801129244E-02 -1.102184411E-02
 1.200971961E+00 4.636575282E-02 7.037256956E-01 -4.980482906E-02 2.506761253E-02 1.811231114E-02 -1.110759284E-02
 1.200971961E+00 4.388527572E-02 6.901773214E-01 -4.830066487E-02 2.521031536E-02 1.808240265E-02 -1.090339944E-02
