TITLE     = "on"
variables="x/c","y/c","u/Uinf","v/Uinf","uu/Uinf^2","vv/Uinf^2","uv/Uinf^2"
 1.099707484E+00 1.135293022E-01 9.805580974E-01 -8.863389492E-02 1.107374858E-02 5.589785054E-03 -3.136506304E-03
 1.099707484E+00 1.110488325E-01 9.700017571E-01 -9.154312313E-02 1.212697756E-02 5.925556645E-03 -3.380177543E-03
 1.099707484E+00 1.085683629E-01 9.598639607E-01 -9.399505705E-02 1.315238699E-02 6.432993338E-03 -3.787065856E-03
 1.099707484E+00 1.062786952E-01 9.511682987E-01 -9.558710456E-02 1.411232632E-02 6.998069119E-03 -4.278411623E-03
 1.099707484E+00 1.037982181E-01 9.408229589E-01 -9.638389945E-02 1.502929535E-02 7.617462892E-03 -4.909625743E-03
 1.099707484E+00 1.013177484E-01 9.291628003E-01 -9.585133195E-02 1.588225551E-02 8.287364617E-03 -5.655342713E-03
 1.099707484E+00 9.883727878E-02 9.167702198E-01 -9.513219446E-02 1.667354628E-02 8.994857781E-03 -6.294293329E-03
 1.099707484E+00 9.635680914E-02 9.047560096E-01 -9.414529055E-02 1.752349362E-02 9.744181298E-03 -6.738306955E-03
 1.099707484E+00 9.387633204E-02 8.924819231E-01 -9.439159185E-02 1.867841929E-02 1.050213352E-02 -7.199472282E-03
 1.099707484E+00 9.139586240E-02 8.793441653E-01 -9.506901354E-02 2.030731365E-02 1.124897040E-02 -7.881384343E-03
 1.099707484E+00 8.891538531E-02 8.660374284E-01 -9.591875970E-02 2.233015932E-02 1.209988631E-02 -8.768212050E-03
 1.099707484E+00 8.662572503E-02 8.530824184E-01 -9.601444751E-02 2.453502268E-02 1.316073909E-02 -9.720343165E-03
 1.099707484E+00 8.414524794E-02 8.385612965E-01 -9.613309056E-02 2.672066726E-02 1.430363953E-02 -1.065190788E-02
 1.099707484E+00 8.166477829E-02 8.223478794E-01 -9.596676379E-02 2.860224992E-02 1.535301935E-02 -1.164314337E-02
 1.099707484E+00 7.918430865E-02 8.051384091E-01 -9.595552087E-02 3.004205972E-02 1.622699201E-02 -1.275382191E-02
 1.099707484E+00 7.670383155E-02 7.879784703E-01 -9.569837898E-02 3.134544939E-02 1.689286157E-02 -1.385427546E-02
 1.099707484E+00 7.422336191E-02 7.708532810E-01 -9.449639171E-02 3.304235265E-02 1.740205847E-02 -1.476757601E-02
 1.099707484E+00 7.174289227E-02 7.544139624E-01 -9.267395735E-02 3.536763415E-02 1.778836735E-02 -1.539732143E-02
 1.099707484E+00 6.945322454E-02 7.404809594E-01 -9.142638743E-02 3.796167299E-02 1.795080490E-02 -1.566016674E-02
 1.099707484E+00 6.697274745E-02 7.257293463E-01 -9.009046108E-02 4.023198783E-02 1.791501977E-02 -1.557955239E-02
 1.099707484E+00 6.449227780E-02 7.101645470E-01 -8.713936806E-02 4.195190221E-02 1.810059324E-02 -1.548115071E-02
 1.099707484E+00 6.201180443E-02 6.939837933E-01 -8.260988444E-02 4.309851676E-02 1.886449195E-02 -1.570763439E-02
 1.099707484E+00 5.953133479E-02 6.791595221E-01 -7.690861076E-02 4.358119518E-02 1.999805309E-02 -1.617197506E-02
 1.099707484E+00 5.705085769E-02 6.640042067E-01 -7.224020362E-02 4.354882985E-02 2.106218413E-02 -1.654150710E-02
 1.099707484E+00 5.457038805E-02 6.489236355E-01 -6.844473630E-02 4.331620038E-02 2.181915194E-02 -1.685518026E-02
 1.099707484E+00 5.228072032E-02 6.326890588E-01 -6.648823619E-02 4.293016344E-02 2.218150347E-02 -1.736144722E-02
 1.099707484E+00 4.980025068E-02 6.158494949E-01 -6.513994187E-02 4.222930595E-02 2.227689698E-02 -1.786778495E-02
 1.099707484E+00 4.731977731E-02 5.992553234E-01 -6.429323554E-02 4.151972011E-02 2.248943970E-02 -1.808916032E-02
 1.099707484E+00 4.483930394E-02 5.837275386E-01 -6.313358247E-02 4.131541401E-02 2.288967557E-02 -1.804603077E-02
 1.099707484E+00 4.235883430E-02 5.668472052E-01 -6.159699708E-02 4.140301049E-02 2.318324707E-02 -1.778574847E-02
 1.099707484E+00 3.987836093E-02 5.524069071E-01 -6.031043082E-02 4.131459072E-02 2.336345986E-02 -1.732290164E-02
 1.099707484E+00 3.739788756E-02 5.402426124E-01 -5.783766136E-02 4.097295552E-02 2.357573062E-02 -1.669918932E-02
 1.099707484E+00 3.510821983E-02 5.319159031E-01 -5.554693565E-02 4.027750343E-02 2.371779270E-02 -1.589688659E-02
 1.099707484E+00 3.262775019E-02 5.233408213E-01 -5.222517252E-02 3.893867880E-02 2.358929254E-02 -1.495866012E-02
 1.099707484E+00 3.014727682E-02 5.145670176E-01 -4.842881486E-02 3.689590469E-02 2.303313836E-02 -1.400833018E-02
 1.099707484E+00 2.766680531E-02 5.036654472E-01 -4.400525987E-02 3.461280465E-02 2.205699123E-02 -1.301571261E-02
 1.099707484E+00 2.518633381E-02 4.907426536E-01 -4.051806405E-02 3.265801817E-02 2.103494853E-02 -1.187594887E-02
 1.099707484E+00 2.270586230E-02 4.779615700E-01 -3.808578104E-02 3.135337681E-02 2.031288669E-02 -1.052572019E-02
 1.099707484E+00 2.022538893E-02 4.669561088E-01 -3.532742709E-02 3.057449125E-02 1.951338537E-02 -8.980334736E-03
 1.099707484E+00 1.793572120E-02 4.566603899E-01 -3.134375811E-02 3.001748025E-02 1.812730730E-02 -7.446554024E-03
 1.099707484E+00 1.545525063E-02 4.463740587E-01 -2.773014456E-02 2.971233241E-02 1.639308594E-02 -6.255981512E-03
 1.099707484E+00 1.297477912E-02 4.384725690E-01 -2.429531887E-02 2.919825166E-02 1.457030606E-02 -5.494541954E-03
 1.099707484E+00 1.049430668E-02 4.330818057E-01 -2.006182075E-02 2.804809064E-02 1.238275226E-02 -4.880311899E-03
 1.099707484E+00 8.013833314E-03 4.247876406E-01 -1.495615579E-02 2.682456933E-02 9.704238735E-03 -4.148036242E-03
 1.099707484E+00 5.533361807E-03 4.087704420E-01 -1.089971140E-02 2.585603669E-02 6.748550572E-03 -3.169724951E-03
 1.099707484E+00 3.052887972E-03 3.819298148E-01 -7.538930513E-03 2.516406402E-02 4.452798981E-03 -2.270229626E-03
