# Profile of uw_comp. at x/H= 1.0 z/H= .0
#   y (mm)    uw_comp.(m2/s2)   21 points
  2.600E+01  -4.535E-01
  2.650E+01  -7.088E-01
  2.700E+01   0.000E+00
  2.750E+01  -1.288E-01
  2.800E+01   8.806E-01
  2.850E+01   2.069E+00
  2.900E+01   2.679E-01
  2.950E+01   1.056E+00
  3.000E+01   1.874E+00
  3.050E+01   2.143E+00
  3.150E+01   3.203E-01
  3.250E+01   2.317E-01
  3.450E+01  -2.935E-01
  3.650E+01  -1.285E-01
  3.750E+01  -4.807E-02
  3.850E+01  -1.261E-02
  4.050E+01  -1.931E-02
  4.250E+01  -5.910E-03
  4.450E+01   9.457E-03
  4.650E+01  -1.931E-02
  4.800E+01   1.261E-02
