# Profile of w_m_vel. at x/H= 2.0 z/H= .0
#   y (mm)    w_m_vel.(m/s)     23 points
  2.500E+00  -2.184E-01
  5.000E+00  -1.786E-01
  7.500E+00  -3.771E-01
  1.000E+01  -4.367E-01
  1.250E+01  -4.367E-01
  1.500E+01  -1.588E-01
  1.650E+01  -2.184E-01
  1.800E+01  -1.786E-01
  1.950E+01  -4.367E-01
  2.100E+01   1.985E-02
  2.250E+01   2.382E-01
  2.400E+01   3.375E-01
  2.550E+01   3.573E-01
  2.700E+01   2.581E-01
  2.850E+01   1.786E-01
  3.000E+01   1.588E-01
  3.250E+01   1.390E-01
  3.500E+01   1.191E-01
  3.750E+01   5.955E-02
  4.000E+01  -3.970E-02
  4.250E+01  -7.940E-02
  4.500E+01  -9.925E-02
  4.750E+01  -1.191E-01
