# Profile of v2_comp. at x/H=-1.0 z/H= .0
#   y (mm)    v2_comp.(m2/s2)   30 points
  5.000E-01   6.379E-01
  1.000E+00   1.010E+00
  2.000E+00   1.101E+00
  3.000E+00   1.130E+00
  4.000E+00   1.080E+00
  5.000E+00   1.043E+00
  6.000E+00   9.882E-01
  8.000E+00   8.873E-01
  1.000E+01   7.865E-01
  1.200E+01   6.884E-01
  1.400E+01   6.107E-01
  1.600E+01   5.426E-01
  1.800E+01   4.642E-01
  2.000E+01   4.216E-01
  2.200E+01   3.909E-01
  2.400E+01   3.787E-01
  2.500E+01   3.787E-01
  2.600E+01   3.846E-01
  2.800E+01   3.810E-01
  3.000E+01   4.062E-01
  3.200E+01   4.614E-01
  3.400E+01   5.118E-01
  3.600E+01   5.753E-01
  3.800E+01   6.395E-01
  4.000E+01   7.376E-01
  4.200E+01   8.314E-01
  4.400E+01   9.023E-01
  4.600E+01   1.008E+00
  4.800E+01   9.862E-01
  4.900E+01   7.254E-01
